CaseRef,CaseId,CaseSystemId,NamedIndividual,AccusedRef,CaseStart_date,CaseStart_date_as_date,Case_date,Case_date_as_date,Age_at_case,CaseCommonName,Commission,Complaint,Correspondence,Chronicle,Other,Suspects_text,UNorthodoxRelPract_p,UNorthodoxRelPract_s,Consulting_p,Consulting_s,Demonic_p,Demonic_s,Demonic_possess_p,Demonic_possess_s,Fairies_p,Fairies_s,Folk_healing_p,Folk_healing_s,Maleficium_p,Maleficium_s,Midwifery_p,Midwifery_s,ImplicatedByAnother_p,ImplicatedByAnother_s,Neighbhd_dispute_p,Neighbhd_dispute_s,PoliticalMotive_p,PoliticalMotive_s,PropertyMotive_p,PropertyMotive_s,RefusedCharity_p,RefusedCharity_s,Treason_p,Treason_s,Other_p,Other_s,OtherText,NotEnoughInfo_p,NotEnoughInfo_s,WhiteMagic_p,WhiteMagic_s,Charnotes,DemonicPact,DevilNotes,WitchesMeeting,MeetingName,DevilPresent,Maleficium,CommunalSex,DevilWorship,FoodAndDrink,Dancing,Singing,SingingText,OtherPractices,MeetingNotes,Elphane/Fairyland,Food/Drink,SpecificVerbalFormulae,SpecificRitualActs,Familiars,Shape-Changing,Dreams/Visions,UnorthodoxReligiousPractice,SympatheticMagic,Ridingdead,FolkNotes,HumanIllness,HumanDeath,AnimalIllness,AnimalDeath,FemaleInfertility,MaleImpotence,AggravatingDisease,TransferringDisease,LayingOn,Removalbewitchment,Quarreling,Cursing,Poisoning,RecHealer,HealingHumans,HealingAnimals,Midwifery,DiseaseNotes,PropertyDamage,WeatherModification,OtherMaleficiaNotes,OtherChargesNotes,ClaimedBewitched,ClaimedPossessed,AdmitLesserCharge,ClaimedNaturalCauses,Nodefence,DefenseNotes,CaseNotes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"C/EGD/1033",1033,"EGD",-1,"A/EGD/1022","27/9/1628","09/27/28 00:00:00","20/11/1628","11/20/28 00:00:00",25,"Smiberd,Janet",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"Demonic pact and charming confessed but details scanty.",0,"paction confessed but no details.",0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"Listed with 7 others including her mother.","SMD","05/15/01 17:00:16","jhm","10/01/02 11:48:26"
"C/EGD/1034",1034,"EGD",-1,"A/EGD/1023","27/9/1628","09/27/28 00:00:00","20/11/1628","11/20/28 00:00:00",50,"Unes,Janet",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"Demonic and charming confessed but not much detail.",0,"Pact confessed but no details.",0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"Listed with 7 others including her daughter.","SMD","05/15/01 17:00:16","jhm","10/01/02 12:46:01"
"C/EGD/1035",1035,"EGD",-1,"A/EGD/1024","28/8/1628","08/28/28 00:00:00","4/9/1628","09/04/28 00:00:00",,"Chapman,Alesoun",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"No details about accusation or confession.",0,"Presbytery notes confessed paction with the devil.",0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"Accused with 2 others but very few details.","SMD","05/15/01 17:00:16","jhm","10/01/02 11:51:44"
"C/EGD/1036",1036,"EGD",-1,"A/EGD/1025","28/8/1628","08/28/28 00:00:00","4/9/1628","09/04/28 00:00:00",,"Tailyour,Christian",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"Few details about accusations or confession although paction with the devil mentioned in presbytery minutes.",0,"Presbytery notes confessed paction with the devil.",0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"Accused with 2 others.","SMD","05/15/01 17:00:16","jhm","10/01/02 11:53:30"
"C/EGD/1037",1037,"EGD",-1,"A/EGD/1026","28/8/1628","08/28/28 00:00:00","4/9/1628","09/04/28 00:00:00",,"Thomsoun,Issobell",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"Few details about accusation or confession.",0,"Few details but presbytery notes she confessed paction with the devil.",0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"Accused with 2 others.","SMD","05/15/01 17:00:16","jhm","10/01/02 11:54:43"
"C/EGD/1038",1038,"EGD",-1,"A/EGD/1027","27/9/1628","09/27/28 00:00:00","27/9/1628","09/27/28 00:00:00",,"Hislop,Elspitt",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 11:56:22"
"C/EGD/1039",1039,"EGD",-1,"A/EGD/1028","8/8/1628","08/08/28 00:00:00","8/8/1628","08/08/28 00:00:00",,"Darling,Janet",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 11:57:29"
"C/EGD/104",104,"EGD",-1,"A/EGD/93","27/1/1591","01/27/91 00:00:00","15/6/1591","06/15/91 00:00:00",,"Makcalzene,Ewfame",,,,,,,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,,0,1,0,1,"Part of the North Berwick witch hunt.  It involved many people and many accustions about witches meetings, specifically two separate attempts to sink the royal ships.  The first to sink Queen Anne on her way home, second to trouble King James after he went to get her in Denmark.  In her own trial she was accused of trying to kill her husband and other family members (ie for her own political gain), and for consulting with lots of witches.",0,"Her servant saw a vision of a man in a white shirt with a tail.",1,,1,1,0,1,0,1,1,,,"She was accused of wanting to get her father-in-law.  See c/egd/63 and c/egd/103 for a description of the North Berwick meeting.  Her trial outlines at least four witches' meetings.  She was accused of trying to destroy the King and Queen",1,0,1,1,0,0,0,0,1,0,"The bowl was described as a great bikar that was put around her head and neck to inaugurate her into the craft (perhaps the impetus for the cauldron myths?).  Description of a bewitching using materials left in a window (magical use of boundaries).  She was accused of using her servants to deliver materials to and from other witches, and those servants seemed to have betrayed her in court by testifying against her.",1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,"Her childbirth pains for two births were transferred, first to a dog and then to a cat.",1,1,,,0,0,0,0,0,,"Brought into the North Berwick stuff.","SMD","05/15/01 17:00:16","jhm","11/13/02 16:21:22"
"C/EGD/1041",1041,"EGD",-1,"A/EGD/1030",,,"27/9/1628","09/27/28 00:00:00",,"Cowane,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","11/13/02 14:16:14"
"C/EGD/1042",1042,"EGD",-1,"A/EGD/1031","10/7/1628","07/10/28 00:00:00","27/9/1628","09/27/28 00:00:00",,"Dempstar,Alesoun",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"Marioun Mitchell (c/egd/1018) supposedly named her as a witch because Dempstar once called her a witch.  A revenge naming?",0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","LEM","12/06/02 12:18:09"
"C/EGD/1043",1043,"EGD",-1,"A/EGD/1032","27/9/1628","09/27/28 00:00:00","27/9/1628","09/27/28 00:00:00",,"Miller,Issobell",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 12:07:26"
"C/EGD/1044",1044,"EGD",-1,"A/EGD/1033","27/9/1628","09/27/28 00:00:00","27/9/1628","09/27/28 00:00:00",,"Howatsoun,Issobell",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 12:08:35"
"C/EGD/1045",1045,"EGD",-1,"A/EGD/1034","20/3/1628","03/20/28 00:00:00","3/7/1628","07/03/28 00:00:00",,"Malcome,Steven",,,,,,,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,"Seems to have been a recognised healer as people from several parishes described how he had healed their sicknesses, including St Ninian's, Logie, Kippen and Gargunnock.",0,"Confessed that he had seen the fairies in different forms but did not describe them.",0,,0,0,0,0,0,0,0,,,,1,0,1,1,0,0,0,1,1,0,"Described several rituals for healing, which he claimed he had learned from the fairy folk. They had appeared to him in several forms at several different places. Used water (south running) to heal. Would charm sarks with water and words. Carried a sick child over a dyke to cure it. Told a father his child had taken a 'fray in the night'. Told to take it outside at 11 or 12 o'clock, lay his hands on the child and shake his drawn sword over it, as the fairies would not come when they saw a drawn sword. Identified where a woman got sick and told her to go there and seek her health in God's name.",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,,0,0,,"The details in the presbytery records are all about charming. Witchcraft is not mentioned.",0,0,0,0,0,,,"SMD","05/15/01 17:00:16","LEM","11/11/02 11:45:24"
"C/EGD/1046",1046,"EGD",-1,"A/EGD/1035","27/9/1628","09/27/28 00:00:00","27/9/1628","09/27/28 00:00:00",,"Leithame,Katharine",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 12:13:57"
"C/EGD/1047",1047,"EGD",-1,"A/EGD/1036","11/11/1628","11/11/28 00:00:00","20/11/1628","11/20/28 00:00:00",,"Muirhead,Margaret",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"Confessed to demonic pact and charming but no details of accusations.",0,"Dalkeith presbytery note the accused confessed to paction, witchcraft and charming.",0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"listed with 7 other accused.","SMD","05/15/01 17:00:16","jhm","10/01/02 12:45:29"
"C/EGD/1048",1048,"EGD",-1,"A/EGD/1037","11/11/1628","11/11/28 00:00:00","20/11/1628","11/20/28 00:00:00",,"Watt,William",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"Confession of pact and charming but no details of accusations.",0,"No details of pact.",0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"listed with 7 other accused.","SMD","05/15/01 17:00:16","jhm","10/01/02 12:45:24"
"C/EGD/1049",1049,"EGD",-1,"A/EGD/1038","11/11/1628","11/11/28 00:00:00","20/11/1628","11/20/28 00:00:00",,"Turnour,Malie",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"Confessed pact and charming but not many details.",0,"No details of pact.",0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"Accused with 7 others.","SMD","05/15/01 17:00:16","jhm","10/01/02 12:42:02"
"C/EGD/1050",1050,"EGD",-1,"A/EGD/1039","18/11/1628","11/18/28 00:00:00","18/11/1628","11/18/28 00:00:00",,"Simsoun,Elspeth",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 12:42:35"
"C/EGD/1051",1051,"EGD",-1,"A/EGD/1040","18/11/1628","11/18/28 00:00:00","18/11/1628","11/18/28 00:00:00",,"Gillimichaell,Marion nein",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 12:44:47"
"C/EGD/1052",1052,"EGD",-1,"A/EGD/1041","18/11/1628","11/18/28 00:00:00","18/11/1628","11/18/28 00:00:00",,"Donald,Agnes nein",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 14:22:24"
"C/EGD/1053",1053,"EGD",-1,"A/EGD/1042","18/11/1628","11/18/28 00:00:00","18/11/1628","11/18/28 00:00:00",,"Gow,Helen",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 14:23:32"
"C/EGD/1054",1054,"EGD",-1,"A/EGD/1043","30/10/1628","10/30/28 00:00:00","13/1/1629","01/13/29 00:00:00",,"Boyd,Janet",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,"Devil gave her the power to heal.",0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Confessed to having caused harm",0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","LEM","11/11/02 12:27:36"
"C/EGD/1055",1055,"EGD",-1,"A/EGD/1044","25/11/1628","11/25/28 00:00:00","25/11/1628","11/25/28 00:00:00",,"Dageris,William",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 14:29:17"
"C/EGD/1056",1056,"EGD",-1,"A/EGD/1045","25/11/1628","11/25/28 00:00:00","25/11/1628","11/25/28 00:00:00",,"Stewart,Kathrene",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 14:30:06"
"C/EGD/1057",1057,"EGD",-1,"A/EGD/1046","9/1628","09/01/28 00:00:00","25/11/1628","11/25/28 00:00:00",,"Jo,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","11/13/02 14:06:54"
"C/EGD/1058",1058,"EGD",-1,"A/EGD/1047","25/11/1628","11/25/28 00:00:00","27/1/1629","01/27/29 00:00:00",50,"Burges,Margaret",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"The main accusations against her involved fall out from work, cloth, rent payment, debt, etc.  Her thirteen year old female servant was questioned about whether or not Margaret had kissed her.  She said yes, many times and she had kissed back.  Not sure exactly what was meant by this line of questioning?  The investigation and trial resulted from a backfire of Margaret's attempt to clear her name of witchcraft with slander litigation.  The kirk session hearing the case decided there was enough evidence to petition the privy council for a commission of justiciary.  She was also implicated, on 3 October 1628, by Elspeth Baird, burnt for witchcraft in Leith.",0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,"A woman diagnosed Margaret as the cause of a bewitchment.",1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"These were in revenge for quarrels.",0,0,,,0,0,0,0,0,,"A funny note:  Margaret claimed that her lease had been eaten by a dog.  Her case seems to have resulted from a backfire from Margaret's pursuit of a slander case after she had been called a witch. The Kirk session of Cramond was convinced by the evidence of the defendants (i.e. the 'slanderers'), and decided to apply for a commission of justiciary from the Privy Council, which they received.","SMD","05/15/01 17:00:16","jhm","10/01/02 14:39:36"
"C/EGD/1059",1059,"EGD",-1,"A/EGD/1048","25/11/1628","11/25/28 00:00:00","25/11/1628","11/25/28 00:00:00",,"Baird,Elspeth",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"Wyfe of Totmuir was possibly an unwitcher, but not enough information to actually tick any of the boxes.",0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,"Wyfe of Totmuir designated Margaret Burges as her bewitcher.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyfe of Totmuir was possibly an unwitcher, but not enough information to actually tick any of the boxes.",0,0,,,0,0,0,0,0,,"Elspeth Baird was mentioned in documents pertaining to Margaret Burges.  I think Baird is also a woman referred to as 'the wyfe of Totmuir'.  Need to check where Totmuir is?  Possibly the same as 'Elizabeth the spae wife' (c/la/3126) mentioned by Margaret Clerk from N. Leith in 1643 (c/egd/184).","SMD","05/15/01 17:00:16","jhm","10/01/02 14:45:44"
"C/EGD/1060",1060,"EGD",-1,"A/EGD/1049","4/12/1628","12/04/28 00:00:00","4/12/1628","12/04/28 00:00:00",,"Littil,Bessie",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 14:46:46"
"C/EGD/1061",1061,"EGD",-1,"A/EGD/1050","4/12/1628","12/04/28 00:00:00","4/12/1628","12/04/28 00:00:00",,"Baine,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 14:48:29"
"C/EGD/1062",1062,"EGD",-1,"A/EGD/1051","4/12/1628","12/04/28 00:00:00","4/12/1628","12/04/28 00:00:00",,"McReadie,John",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,"Incest with his mother and sister for two years",0,0,0,0,0,,"McReadie supposedly denounced a few people who were later investigated in 1630.","SMD","05/15/01 17:00:16","LEM","11/18/02 16:13:20"
"C/EGD/1063",1063,"EGD",-1,"A/EGD/1052","4/12/1628","12/04/28 00:00:00","4/12/1628","12/04/28 00:00:00",,"Mosse,Katherine",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 14:51:01"
"C/EGD/1064",1064,"EGD",-1,"A/EGD/1053","4/12/1628","12/04/28 00:00:00","4/12/1628","12/04/28 00:00:00",,"Browne,Katherine",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 14:52:17"
"C/EGD/1065",1065,"EGD",-1,"A/EGD/1054","4/12/1628","12/04/28 00:00:00","4/12/1628","12/04/28 00:00:00",,"Blyth,George",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 14:53:00"
"C/EGD/1066",1066,"EGD",-1,"A/EGD/1055","9/12/1628","12/09/28 00:00:00","9/12/1628","12/09/28 00:00:00",,"Tailyeour,Alesoun",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 14:54:07"
"C/EGD/1067",1067,"EGD",-1,"A/EGD/1056","9/12/1628","12/09/28 00:00:00","20/1/1630","01/20/30 00:00:00",,"Keyth,Sara",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 14:55:40"
"C/EGD/1068",1068,"EGD",-1,"A/EGD/2534","18/12/1628","12/18/28 00:00:00","13/1/1629","01/13/29 00:00:00",50,"Young,Unknown",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","11/21/02 13:58:25"
"C/EGD/1069",1069,"EGD",-1,"A/EGD/1057","19/12/1628","12/19/28 00:00:00","17/3/1629","03/17/29 00:00:00",,"Thomesone,Isobel",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/01/02 14:58:46"
